produto;descricao;b_o;mat_med;fornecedor;comprador;primeira_filial_rota;filial_dest;sigla_dest;empresa_dest;grupo_tributacao;flag_tributacao;rota;codigo;gui_semana_saida;gui_semana_chegada;modo_compra;dia_sugerido_pedido;qtd_comprada;preco_total;status
163584;TUBO HEMO ROXO GEL SEPARADOR + EDTA 5ML PCT C/100;B.O. Total;PREVENA;NEOLAB;LUCIANA;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45711;13;607.73;-
163584;TUBO HEMO ROXO GEL SEPARADOR + EDTA 5ML PCT C/100;B.O. Total;PREVENA;NEOLAB;LUCIANA;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S3 (24/02/2025 - 28/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45716;81;3786.63;-
163661;BIOGAM 100MG/ML CX C/1 FR AMP 50ML (G);Não;MED;CRISTALIA;ALESSANDRO;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;13;20432.1;-
163661;BIOGAM 100MG/ML CX C/1 FR AMP 50ML (G);Não;MED;CRISTALIA;ALESSANDRO;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;4;6286.8;-
163661;BIOGAM 100MG/ML CX C/1 FR AMP 50ML (G);Não;MED;CRISTALIA;ALESSANDRO;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;6;9430.2;-
163667;LUVA NITRILICA AZUL S/PO G CX C/100 SOFT AID;Não;MAT;EMBRAST;-;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;1712;24926.72;-
163667;LUVA NITRILICA AZUL S/PO G CX C/100 SOFT AID;Não;MAT;EMBRAST;-;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;503;7323.68;-
163667;LUVA NITRILICA AZUL S/PO G CX C/100 SOFT AID;Não;MAT;EMBRAST;-;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;1006;14647.36;-
163858;LUVA NITRILICA AZUL S/PO P CX C/100 SOFT AID;Não;MAT;EMBRAST;-;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;128;1863.68;-
163858;LUVA NITRILICA AZUL S/PO P CX C/100 SOFT AID;Não;MAT;EMBRAST;-;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;38;553.28;-
163858;LUVA NITRILICA AZUL S/PO P CX C/100 SOFT AID;Não;MAT;EMBRAST;-;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;74;1077.44;-
163865;LUVA NITRILICA AZUL S/PO M CX C/ 100 SOFT AID;Não;MAT;EMBRAST;-;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;75;1092;-
163865;LUVA NITRILICA AZUL S/PO M CX C/ 100 SOFT AID;Não;MAT;EMBRAST;-;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;75;1092;-
163865;LUVA NITRILICA AZUL S/PO M CX C/ 100 SOFT AID;Não;MAT;EMBRAST;-;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;7780;113276.8;-
164128;ZIEXTENZO 10MG/ML CX C/1 SER PREENCH 0.6ML;Não;MED;SANDOZ;BRUNA;1002;1002;Mafra - LDA;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;NT;1002;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;1;628.06;-
164128;ZIEXTENZO 10MG/ML CX C/1 SER PREENCH 0.6ML;Não;MED;SANDOZ;BRUNA;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;NT;1021;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;1;628.06;-
164128;ZIEXTENZO 10MG/ML CX C/1 SER PREENCH 0.6ML;Não;MED;SANDOZ;BRUNA;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;NT;1021;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;2;1256.12;-
164227;NUTREN ULTRA BAUNILHA 125ML NESTLE;Não;MAT;NESTLE;LUCIANA;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;20;287;-
164227;NUTREN ULTRA BAUNILHA 125ML NESTLE;Não;MAT;NESTLE;LUCIANA;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;16;229.6;-
164245;BEYFORTUS 100MG/ML CX C/ SER PREENC 1.0ML (G);Não;MED;SANOFI;KAROLINA;1036;1036;Mafra - DF2;Mafra;Nacional 7%;NT;1036;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;2;4990.12;-
164250;BEYFORTUS 100MG/ML CX C/1 SER PREENC 0.5ML (G) SANOFI;Não;MED;SANOFI;KAROLINA;1036;1036;Mafra - DF2;Mafra;Nacional 7%;NT;1036;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;1;2495.06;-
164250;BEYFORTUS 100MG/ML CX C/1 SER PREENC 0.5ML (G) SANOFI;Não;MED;SANOFI;KAROLINA;1036;1036;Mafra - DF2;Mafra;Nacional 7%;NT;1036;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;4;9980.24;-
164274;VENVANSE (A3) 30MG CX 28CAPD TAKEDA;Não;MED;TAKEDA;ELISETE;1036;1036;Mafra - DF2;Mafra;Nacional 7%;NT;1036;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;4;1196.28;-
164280;SOTYKTU 6MG CX 28CPR BRISTOL;Não;MED;BRISTOL;TERESA;1021;1021;Mafra - NSR;Mafra;Importado;NT;1021;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;1;3405.49;-
164328;MASCARA TRIPLA DESC C/TIRAS E CLIPE NASAL PCT 50UN LIVE;Não;MAT;LIVE;DANIELE;1006;1006;Mafra - CAJ;Mafra;Importado;I1;1006;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;720;3449.29;-
164328;MASCARA TRIPLA DESC C/TIRAS E CLIPE NASAL PCT 50UN LIVE;Não;MAT;LIVE;DANIELE;1006;1006;Mafra - CAJ;Mafra;Importado;I1;1006;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;406;1945.01;-
164328;MASCARA TRIPLA DESC C/TIRAS E CLIPE NASAL PCT 50UN LIVE;Não;MAT;LIVE;DANIELE;1006;1006;Mafra - CAJ;Mafra;Importado;I1;1006;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;810;3880.45;-
164328;MASCARA TRIPLA DESC C/TIRAS E CLIPE NASAL PCT 50UN LIVE;Não;MAT;LIVE;DANIELE;1010;1010;Mafra - REC;Mafra;Importado;I1;1010;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;461;2208.5;-
164328;MASCARA TRIPLA DESC C/TIRAS E CLIPE NASAL PCT 50UN LIVE;Não;MAT;LIVE;DANIELE;1010;1010;Mafra - REC;Mafra;Importado;I1;1010;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;138;661.11;-
164328;MASCARA TRIPLA DESC C/TIRAS E CLIPE NASAL PCT 50UN LIVE;Não;MAT;LIVE;DANIELE;1010;1010;Mafra - REC;Mafra;Importado;I1;1010;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;276;1322.23;-
164328;MASCARA TRIPLA DESC C/TIRAS E CLIPE NASAL PCT 50UN LIVE;Não;MAT;LIVE;DANIELE;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;642;3075.61;-
164328;MASCARA TRIPLA DESC C/TIRAS E CLIPE NASAL PCT 50UN LIVE;Não;MAT;LIVE;DANIELE;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;271;1298.27;-
164328;MASCARA TRIPLA DESC C/TIRAS E CLIPE NASAL PCT 50UN LIVE;Não;MAT;LIVE;DANIELE;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;542;2596.55;-
164360;SKYRIZI 60 MG/ML CX C/1 FA 10ML (G) ABBVIE;Não;MED;ABBVIE;KAROLINA;1006;1006;Mafra - CAJ;Mafra;Nacional 7%;NT;1006;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;2;160727.02;-
164361;TRUQAP 200MG CX 64CPR ASTRAZENECA;Não;MED;ASTRAZENECA;BYANCA;1006;1006;Mafra - CAJ;Mafra;Importado;NT;1006;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;1;42498.43;-
164361;TRUQAP 200MG CX 64CPR ASTRAZENECA;Não;MED;ASTRAZENECA;BYANCA;1006;1006;Mafra - CAJ;Mafra;Importado;NT;1006;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;1;42498.43;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;352;5111.04;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;103;1495.56;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;206;2991.12;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1006;1006;Mafra - CAJ;Mafra;Importado;I1;1006;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;1366;19834.32;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1006;1006;Mafra - CAJ;Mafra;Importado;I1;1006;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;454;6592.08;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1006;1006;Mafra - CAJ;Mafra;Importado;I1;1006;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;908;13184.16;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1010;1010;Mafra - REC;Mafra;Importado;I1;1010;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;1289;18716.28;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1010;1010;Mafra - REC;Mafra;Importado;I1;1010;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;385;5590.2;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1010;1010;Mafra - REC;Mafra;Importado;I1;1010;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;770;11180.4;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;143;2076.36;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;242;3513.84;-
164366;LUVA NITRILICA S/TALCO AZUL G CX C/100 LIVE;Não;MAT;LIVE;DANIELE;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;483;7013.16;-
164506;HALEXMINOPHEN 10MG/ML CX 10BOL 50ML HALEX ISTAR;Não;MED;HALEXISTAR;ALESSANDRO;1006;1006;Mafra - CAJ;Mafra;Nacional 12%;NT;1006;0;S3 (24/02/2025 - 28/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45716;83;830;-
164835;PREVENAR 20 LSS CX 1SER PREENCH 0.5ML PFIZER (G);Não;MED;PFIZER;TERESA;1002;1002;Mafra - LDA;Mafra;-;NT;1002;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;951;271358.34;-
164879;FRESUBIN 2KCAL CREME FRUTAS DA FLORESTA 125G FRESENIUS;Não;MAT;FRESENIUS;JONNATHAN;1021;1021;Mafra - NSR;Mafra;-;NT;1021;0;S1 (10/02/2025 - 16/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45704;46;920;-
164879;FRESUBIN 2KCAL CREME FRUTAS DA FLORESTA 125G FRESENIUS;Não;MAT;FRESENIUS;JONNATHAN;1021;1021;Mafra - NSR;Mafra;-;NT;1021;0;S2 (17/02/2025 - 23/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45711;70;1400;-
164879;FRESUBIN 2KCAL CREME FRUTAS DA FLORESTA 125G FRESENIUS;Não;MAT;FRESENIUS;JONNATHAN;1021;1021;Mafra - NSR;Mafra;-;NT;1021;0;S3 (24/02/2025 - 28/02/2025);S6 (17/03/2025 - 23/03/2025);Emergencial;45716;140;2800;-
198925;YERVOY 50MG FA 10ML BRISTOL (G);Não;MED;BRISTOL;TERESA;1010;1010;Mafra - REC;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;T1;1010;0;S1 (10/02/2025 - 16/02/2025);S1 (10/02/2025 - 16/02/2025);Emergencial;45704;28;423133.48;-
199194;DACARBAZINA 200MG FA BERGAMO (G);B.O. Total;MED;BERGAMO;ALESSANDRO;1002;1002;Mafra - LDA;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;I3;1002;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;50;1417.5;-
199194;DACARBAZINA 200MG FA BERGAMO (G);B.O. Total;MED;BERGAMO;ALESSANDRO;1002;1002;Mafra - LDA;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;I3;1002;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;31;878.85;-
199194;DACARBAZINA 200MG FA BERGAMO (G);B.O. Total;MED;BERGAMO;ALESSANDRO;1006;1006;Mafra - CAJ;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;I3;1006;0;S1 (10/02/2025 - 16/02/2025);S1 (10/02/2025 - 16/02/2025);Emergencial;45704;114;3231.9;-
199194;DACARBAZINA 200MG FA BERGAMO (G);B.O. Total;MED;BERGAMO;ALESSANDRO;1006;1006;Mafra - CAJ;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;I3;1006;0;S2 (17/02/2025 - 23/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45711;56;1587.6;-
199194;DACARBAZINA 200MG FA BERGAMO (G);B.O. Total;MED;BERGAMO;ALESSANDRO;1006;1006;Mafra - CAJ;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;I3;1006;0;S3 (24/02/2025 - 28/02/2025);S3 (24/02/2025 - 28/02/2025);Emergencial;45716;71;2012.85;-
199194;DACARBAZINA 200MG FA BERGAMO (G);B.O. Total;MED;BERGAMO;ALESSANDRO;1010;1010;Mafra - REC;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;I3;1010;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;3;85.05;-
199194;DACARBAZINA 200MG FA BERGAMO (G);B.O. Total;MED;BERGAMO;ALESSANDRO;1010;1010;Mafra - REC;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;I3;1010;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;2;56.7;-
199194;DACARBAZINA 200MG FA BERGAMO (G);B.O. Total;MED;BERGAMO;ALESSANDRO;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;I3;1021;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;39;1105.65;-
199194;DACARBAZINA 200MG FA BERGAMO (G);B.O. Total;MED;BERGAMO;ALESSANDRO;1023;1023;Mafra - RJ;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;I3;1023;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;72;2041.2;-
199194;DACARBAZINA 200MG FA BERGAMO (G);B.O. Total;MED;BERGAMO;ALESSANDRO;1023;1023;Mafra - RJ;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;I3;1023;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;30;850.5;-
199194;DACARBAZINA 200MG FA BERGAMO (G);B.O. Total;MED;BERGAMO;ALESSANDRO;1036;1036;Mafra - DF2;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;I3;1036;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;1;28.35;-
199328;SERINGA DE INS 50UI AG 6X2.5MM ULTRAFINE CX C 100 UNID;Não;MAT;BD DC;JONNATHAN;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Emergencial;45704;1;204.97;-
199328;SERINGA DE INS 50UI AG 6X2.5MM ULTRAFINE CX C 100 UNID;Não;MAT;BD DC;JONNATHAN;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45711;1;204.97;-
199328;SERINGA DE INS 50UI AG 6X2.5MM ULTRAFINE CX C 100 UNID;Não;MAT;BD DC;JONNATHAN;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S3 (24/02/2025 - 28/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45716;2;409.94;-
199329;SERINGA DE INS 100UI AG 6X2.5MM ULTRAFINE CX C 100 UNID;Não;MAT;BD DC;JONNATHAN;1002;1002;Mafra - LDA;Mafra;Importado;I1;1002;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Emergencial;45704;1;215.21;-
199329;SERINGA DE INS 100UI AG 6X2.5MM ULTRAFINE CX C 100 UNID;Não;MAT;BD DC;JONNATHAN;1036;1036;Mafra - DF2;Mafra;Importado;I1;1036;0;S3 (24/02/2025 - 28/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45716;3;645.63;-
199445;BISTURI DESCARTAVEL DE SEGURANCA CORTE PROT N 21;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Emergencial;45704;12;16.92;-
199445;BISTURI DESCARTAVEL DE SEGURANCA CORTE PROT N 21;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45711;5;7.05;-
199445;BISTURI DESCARTAVEL DE SEGURANCA CORTE PROT N 21;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S3 (24/02/2025 - 28/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45716;10;14.1;-
199447;BISTURI DESCARTAVEL DE SEGURANCA CORTE PROT N 23;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I1;1036;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Emergencial;45704;42;0;-
199447;BISTURI DESCARTAVEL DE SEGURANCA CORTE PROT N 23;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I1;1036;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45711;43;0;-
199447;BISTURI DESCARTAVEL DE SEGURANCA CORTE PROT N 23;Não;MAT;CREMER;PLANEJ CREMER;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I1;1036;0;S3 (24/02/2025 - 28/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45716;84;0;-
199514;FILGRASTINE 600MCG/ML SIST SEG SERP 0.5ML BLAU (G);Não;MED;BLAU;ALESSANDRO;1006;1006;Mafra - CAJ;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;I3;1006;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;3;120;-
199514;FILGRASTINE 600MCG/ML SIST SEG SERP 0.5ML BLAU (G);Não;MED;BLAU;ALESSANDRO;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;I3;1021;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;5;200;-
199514;FILGRASTINE 600MCG/ML SIST SEG SERP 0.5ML BLAU (G);Não;MED;BLAU;ALESSANDRO;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 162/94 - Novos - Exc. GO;I3;1021;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;10;400;-
199734;ANIDULAFUNGINA 100MG FA PFIZER (G);B.O. Total;MED;PFIZER;TERESA;1036;1036;Mafra - DF2;Mafra;Importado;I2;1036;0;S1 (10/02/2025 - 16/02/2025);S3 (24/02/2025 - 28/02/2025);Emergencial;45704;185;52971.05;-
199734;ANIDULAFUNGINA 100MG FA PFIZER (G);B.O. Total;MED;PFIZER;TERESA;1036;1036;Mafra - DF2;Mafra;Importado;I2;1036;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45711;78;22333.74;-
199734;ANIDULAFUNGINA 100MG FA PFIZER (G);B.O. Total;MED;PFIZER;TERESA;1036;1036;Mafra - DF2;Mafra;Importado;I2;1036;0;S3 (24/02/2025 - 28/02/2025);S5 (10/03/2025 - 16/03/2025);Emergencial;45716;155;44381.15;-
200339;SPRYCEL 20MG CX 60CPR BRISTOL;Não;MED;BRISTOL;TERESA;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;NT;1021;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;1;4315.95;-
200339;SPRYCEL 20MG CX 60CPR BRISTOL;Não;MED;BRISTOL;TERESA;1036;1036;Mafra - DF2;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;NT;1036;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;3;15599.82;-
200342;SPRYCEL 100MG CX 30CPR BRISTOL;Não;MED;BRISTOL;TERESA;1021;1021;Mafra - NSR;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;NT;1021;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;7;59996.51;-
200342;SPRYCEL 100MG CX 30CPR BRISTOL;Não;MED;BRISTOL;TERESA;1036;1036;Mafra - DF2;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;NT;1036;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;13;134243.33;-
200342;SPRYCEL 100MG CX 30CPR BRISTOL;Não;MED;BRISTOL;TERESA;1036;1036;Mafra - DF2;Mafra;Isento - Convênio 162/94 - Antigos - Exc. GO;NT;1036;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;70;722848.7;-
200349;CEFTAZIDON 1G CX 20FA BLAU;B.O. Total;MED;BLAU;ALESSANDRO;1010;1010;Mafra - REC;Mafra;Nacional 7%;I2;1010;0;S3 (24/02/2025 - 28/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45716;1;233.84;-
200349;CEFTAZIDON 1G CX 20FA BLAU;B.O. Total;MED;BLAU;ALESSANDRO;1036;1036;Mafra - DF2;Mafra;Nacional 7%;I2;1036;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;5;1213.7;-
200377;PANTOPRAZOL 40MG CX 20FA 10ML BLAU;Não;MED;BLAU;ALESSANDRO;1010;1010;Mafra - REC;Mafra;Nacional 7%;I2;1010;0;S1 (10/02/2025 - 16/02/2025);S2 (17/02/2025 - 23/02/2025);Emergencial;45704;17;3107.6;-
200467;EQUIPO MULTIVIA 2 VIAS ADULTO COM CLAMP L.LOCK 20 360899;Não;MAT;CREMER;PLANEJ CREMER;1021;1021;Mafra - NSR;Mafra;Nacional 7%;I1;1021;0;S2 (17/02/2025 - 23/02/2025);S4 (01/03/2025 - 09/03/2025);Emergencial;45711;202;3218.03;-
