codigo;descricao;grp_Marca;d_Grp_Marca;refrig;fornecedor;tributacao;status;curva;bo;comprador
809008;ALGODAO HIDROFILO ROLO 25G PRODAY CX48;144;CREMER;N;-;-;-;C;-;-
809015;ALGODAO HIDROFILO ROLO 50G PRODAY CX20;144;CREMER;N;-;-;-;C;-;-
809022;ALGODAO DISCO 50UNID PRODAY CX24;144;CREMER;N;-;-;-;C;-;-
809039;ALGODAO HIDROFILO BOLAS 50G PRODAY FD48;144;CREMER;N;-;-;-;C;-;-
809046;ALGODAO HIDROFILO QUADRADO 50UNID PRODAY CX24;144;CREMER;N;-;-;-;C;-;-
809053;ABSORVENTES PARA SEIOS CARTUCHO 12UNID PRODAY CX30;144;CREMER;N;-;-;-;C;-;-
809060;ABSORVENTES PARA SEIOS CARTUCHO 12UNID F&C CX30;144;CREMER;N;-;-;-;C;-;-
809077;ALGODAO HIDROFILO QUADRADO 50UNID F&C CX24;144;CREMER;N;-;-;-;C;-;-
809140;UNIFENTAL (A1) 0.05MG/ML CX 50 AMP 2 ML;542;UNIAO QUIMICA;N;-;-;-;C;-;-
809213;PROMOPACK TOALHINHAS UMEDECIDAS 4X50UN HIPOPO CX6;111;CCM;N;-;-;-;C;-;-
809220;PROMOPACK TOALHINHAS UMEDECIDAS 4X50UN SCOOBY DOO CX6;111;CCM;N;-;-;-;C;-;-
809237;TOALHAS UMEDECIDAS ADULTO 8UN HIDROLIGHT CX24;476;SEM MARCA;N;-;-;-;C;-;-
809244;TOALHAS UMEDECIDAS ADULTO 40UN HIDROLIGHT CX18;476;SEM MARCA;N;-;-;-;C;-;-
809251;TOALHAS UMEDECIDAS INTIMA 16UN DUNYA CX24;878;PASTICOS DAC;N;-;-;-;C;-;-
809268;TOALHAS UMEDECIDAS DEMAQUILANTE 16UN DUNYA CX24;878;PASTICOS DAC;N;-;-;-;C;-;-
809275;TOALHAS UMEDECIDAS 40UN ENLACE CX30;144;CREMER;N;-;-;-;C;-;-
809282;TOALHAS UMEDECIDAS 140UN ENLACE CX24;144;CREMER;N;-;-;-;C;-;-
809454;COLIDIS FR GTS 5ML ACHE;667;LABOFARMA;N;LABOFARMA;Importado;Delistado;C;Não;BRUNA
809455;CURATIVO REDONDO TRANSP CX 16UN CREMER;144;CREMER;N;CREMER;Importado;Delistado;C;Não;PLANEJ CREMER
809787;HASTES FLEXIVEIS CARTUCHO 75UN BEM CUIDAR CX72;144;CREMER;N;-;-;-;C;-;-
809794;HASTES FLEXIVEIS CARTUCHO 150 UN BEM CUIDAR CX24;144;CREMER;N;-;-;-;C;-;-
809800;ALGODAO DISCO 50UNID BEM CUIDAR CX24;144;CREMER;N;-;-;-;C;-;-
809817;ALGODAO DISCO 50UNID LETI CX24;144;CREMER;N;-;-;-;C;-;-
809824;ALGODAO DISCO 50UNID SELECT CX24;144;CREMER;N;-;-;-;C;-;-
809848;ALGODAO HIDROFILO QUADRADO 100UNID CREMER CX12 IMPORT;144;CREMER;N;-;-;-;C;-;-
809855;ALGODAO HIDROFILO QUADRADO 50UNID BELLACOTTON CX12 IMPORT;144;CREMER;N;-;-;-;C;-;-
809862;ALGODAO HIDROFILO QUADRADO 100UNID BABY BELLACOTTON CX12;144;CREMER;N;-;-;-;C;-;-
809879;TOALHAS UMEDECIDAS L140P120 140UN CRESCENDO CX24;476;SEM MARCA;N;-;-;-;C;-;-
809886;TOALHAS UMEDECIDAS 140UN AGABABY CX24;476;SEM MARCA;N;-;-;-;C;-;-
809893;TOALHAS UMEDECIDAS 100UN FLIPTOP AGABABY CX24;476;SEM MARCA;N;-;-;-;C;-;-
809916;ALGODAO HIDROFILO QUADRADO 50UNID PEPPA CX24;144;CREMER;N;-;-;-;C;-;-
810240;HASTES FLEXIVEIS ECOLOGICAS CARTUCHO 75UNID CUIDMAIS CX72;144;CREMER;N;-;-;-;C;-;-
810851;HASTES FLEXIVEIS BABY POTE 50UNID DAUF CX12;144;CREMER;N;-;-;-;C;-;-
810868;HASTES FLEXIVEIS ECOLOGICAS CARTUCHO 75UNID DAUF CX72;144;CREMER;N;-;-;-;C;-;-
810875;HASTES FLEXIVEIS MAQUIAGEM POTE 80UNID CHOICES BEAUTY CX12;144;CREMER;N;-;-;-;C;-;-
810882;HASTES FLEXIVEIS MAQUIAGEM CART 75UNID CHOICES BEAUTY CX24;144;CREMER;N;-;-;-;C;-;-
810899;ALGODAO HIDROFILO ROLO 25G DAUF CX48;144;CREMER;N;-;-;-;C;-;-
810905;HASTES FLEXIVEIS ECOLOGICAS CARTUCHO 150UNID DAUF CX24;144;CREMER;N;-;-;-;C;-;-
810912;HASTES FLEXIVEIS CARTUCHO 75UNID NAGUMO CX72;144;CREMER;N;-;-;-;C;-;-
810929;ALGODAO HIDROFILO BOLAS 50G NAGUMO FD48;144;CREMER;N;-;-;-;C;-;-
810936;ALGODAO BOLAS 50G COOP FD36 - INATIVO;144;CREMER;N;-;-;-;C;-;-
810943;HASTES FLEXIVEIS CARTUCHO 150UNID COOP CX32 - INATIVO;144;CREMER;N;-;-;-;C;-;-
810950;ALGODAO DISCO 50UNID COOP CX24 - INATIVO;144;CREMER;N;-;-;-;C;-;-
810967;ALGODAO HIDROFILO ROLO 25G COOP CX40 - INATIVO;144;CREMER;N;-;-;-;C;-;-
810974;ALGODAO HIDROFILO ROLO 50G COOP CX24 - INATIVO;144;CREMER;N;-;-;-;C;-;-
810981;HASTES FLEXIVEIS CARTUCHO 150UNID DAUF CX24;144;CREMER;N;-;-;-;C;-;-
810998;ALGODAO HIDROFILO QUADRADO 50UNID DAUF CX24;144;CREMER;N;-;-;-;C;-;-
811001;ALGODAO HIDROFILO BOLAS 50G DAUF FD48;144;CREMER;N;-;-;-;C;-;-
811018;HASTES FLEXIVEIS POTE 150UNID DAUF CX12;144;CREMER;N;-;-;-;C;-;-
811025;HASTES FLEXIVEIS CARTUCHO 75UNID DAUF CX72;144;CREMER;N;-;-;-;C;-;-
811032;ALGODAO HIDROFILO QUADRADINHO 300UNID DAUF CX24;144;CREMER;N;-;-;-;C;-;-
811049;HASTES FLEXIVEIS CARTUCHO 300UNID DAUF CX24;144;CREMER;N;-;-;-;C;-;-
811056;ALGODAO DISCO 100UNID PROMO (LV100 PG80) CHOICES BEAUTY CX18;144;CREMER;N;-;-;-;C;-;-
811063;ALGODAO DISCO 50UNID CHOICE BEAUTY CX24;144;CREMER;N;-;-;-;C;-;-
811070;ALGODAO HIDROFILO QUADRADO FD 150UNID CHOICES BEAUTY CX24;144;CREMER;N;-;-;-;C;-;-
811087;ALGODAO HIDROFILO QUADRADO 50UNID AMORAVEL CX24;144;CREMER;N;-;-;-;C;-;-
811094;ABSORVENTES PARA SEIOS CARTUCHO 30UNID AMORAVEL CX12;144;CREMER;N;-;-;-;C;-;-
811100;ABSORVENTES PARA SEIOS CARTUCHO 12UNID AMORAVEL CX30;144;CREMER;N;-;-;-;C;-;-
811117;ALGODAO HIDROFILO QUADRADO 100UNID AMORAVEL CX12;144;CREMER;N;-;-;-;C;-;-
811216;ALGODAO HIDROFILO BOLAS 50G FELITA FD48;144;CREMER;N;-;-;-;C;-;-
811223;ALGODAO HIDROFILO BOLAS 95G FELITA FD20;144;CREMER;N;-;-;-;C;-;-
811230;ALGODAO DISCO 100UNID FELITA CX18;144;CREMER;N;-;-;-;C;-;-
811247;ALGODAO DISCO 50UNID FELITA CX24;144;CREMER;N;-;-;-;C;-;-
811254;ALGODAO HIDROFILO ROLO 25G FELITA CX48;144;CREMER;N;-;-;-;C;-;-
811261;ALGODAO HIDROFILO ROLO 50G FELITA CX24;144;CREMER;N;-;-;-;C;-;-
811278;ALGODAO HIDROFILO QUADRADO 50UNID FELITA CX24;144;CREMER;N;-;-;-;C;-;-
811285;ALGODAO HIDROFILO QUADRADO 100UNID FELITA CX12;144;CREMER;N;-;-;-;C;-;-
811292;HASTES FLEXIVEIS CARTUCHO 75UNID FELITA CX72;144;CREMER;N;-;-;-;C;-;-
811308;HASTES FLEXIVEIS CARTUCHO 150UNID FELITA CX24;144;CREMER;N;-;-;-;C;-;-
811329;DICLORIDRATO PRAMIPEXOL (C1) 1MG CX 30CP ACHE;15;ACHE;N;-;-;-;C;-;-
811391;HASTES FLEXIVEIS BABY 50UNID KINDDY CX12;144;CREMER;N;-;-;-;C;-;-
811407;ABSORVENTES PARA SEIOS CARTUCHO 30UNID KINDDY CX12;144;CREMER;N;-;-;-;C;-;-
811414;ALGODAO HIDROFILO QUADRADO BABY CONFORT 200UNID NEEDS CX6;144;CREMER;N;-;-;-;C;-;-
811421;ALGODAO HIDROFILO QUADRADO BABY CONFORT 100UNID NEEDS CX12;144;CREMER;N;-;-;-;C;-;-
811551;ALGODAO HIDROFILO QUADRADO 100UNID QUALITA CARE CX12;144;CREMER;N;-;-;-;C;-;-
811568;HASTES FLEXIVEIS BABY POTE 50UNID QUALITA CARE CX12;144;CREMER;N;-;-;-;C;-;-
811575;ALGODAO HIDROFILO QUADRADO BABY 50UNID QUALITA CX24;144;CREMER;N;-;-;-;C;-;-
811582;TOALHAS UMEDECIDAS BIODEGRADAVEL ECOSOFT 50UN FEELCLEAN CX24;587;FEELCLEAN;N;-;-;-;C;-;-
811599;HASTES FLEXIVEIS CARTUCHO 300UNID BONTRAZ CX24;144;CREMER;N;-;-;-;C;-;-
811605;ALGODAO DISCO 100UNID BONTRAZ CX18;144;CREMER;N;-;-;-;C;-;-
811612;ALGODAO DISCO 50UNID SMAX CX24;144;CREMER;N;-;-;-;C;-;-
811872;TOALHINHAS UMEDECIDAS PET 50UN FEELCLEAN CX24;587;FEELCLEAN;N;-;-;-;C;-;-
811988;LENCOS UMEDECIDOS REPELENTE 16UN FEELCLEAN CX24;587;FEELCLEAN;N;-;-;-;C;-;-
811995;LENCOS UMEDECIDOS CLINIC 1UN FEELCLEAN CX400;587;FEELCLEAN;N;-;-;-;C;-;-
812008;LENCOS UMEDECIDOS HOME MULTIUSO 30UN FEELCLEAN CX12;587;FEELCLEAN;N;-;-;-;C;-;-
812015;LENCOS UMEDECIDOS HOME BANHEIRO 30UN FEELCLEAN CX12;587;FEELCLEAN;N;-;-;-;C;-;-
812022;LENCOS UMEDECIDOS HOME LIMPA VIDRO 30UN FEELCLEAN CX12;587;FEELCLEAN;N;-;-;-;C;-;-
812039;TOALHINHAS UMEDECIDAS PRATIC 48UN PIQUITUCHO CX48;144;CREMER;N;-;-;-;C;-;-
812046;TOALHINHAS UMEDECIDAS PRATIC 96UN PIQUITUCHO CX24;144;CREMER;N;-;-;-;C;-;-
812053;HASTES FLEXIVEIS CARTUCHO 75UNID SUPRA CARE CX72;144;CREMER;N;-;-;-;C;-;-
812060;HASTES FLEXIVEIS CARTUCHO 150UNID SUPRA CARE CX24;144;CREMER;N;-;-;-;C;-;-
812077;ALGODAO HIDROFILO BOLAS 50G SUPRA CARE FD48;144;CREMER;N;-;-;-;C;-;-
812084;ALGODAO HIDROFILO ROLO 25G SUPRA CARE CX48;144;CREMER;N;-;-;-;C;-;-
812091;ALGODAO DISCO 50UNID SUPRA CARE CX24;144;CREMER;N;-;-;-;C;-;-
812107;ALGODAO DISCO 100UNID SUPRA CARE CX18;144;CREMER;N;-;-;-;C;-;-
812114;ALGODAO HIDROFILO QUADRADO 100UNID SUPRA BABY CX12;144;CREMER;N;-;-;-;C;-;-
812121;TOUCA SHAMPOO CONDICIONANTE 1UN FEELCLEAN CX24;587;FEELCLEAN;N;-;-;-;C;-;-
812138;TOALHAS UMEDECIDAS ANTISSEPTICAS BANHO 08UN FEELCLEAN CX24;587;FEELCLEAN;N;-;-;-;C;-;-
812145;TOALHINHAS UMEDECIDAS NANA NENEM 100UN FEELCLEAN CX24;587;FEELCLEAN;N;-;-;-;C;-;-
812152;TOALHINHAS UMEDECIDAS RECEM NASCIDO 100UN FEELCLEAN CX24;587;FEELCLEAN;N;-;-;-;C;-;-
812169;LENCOS UMEDECIDOS INTIMO 16UN MIO CX24;144;CREMER;N;-;-;-;C;-;-
812176;TOALHINHAS UMEDECIDAS 100UN BEM CUIDAR BABY CX24;144;CREMER;N;-;-;-;C;-;-
812183;TOALHINHAS UMEDECIDAS 60UN LUNIS PEQUENINOS 60UN CX24;144;CREMER;N;-;-;-;C;-;-
812190;TOALHAS UMEDECIDAS 100UN CRESCENDO CX24;144;CREMER;N;-;-;-;C;-;-
812206;TOALHINHAS UMEDECIDAS PROMOCIONAL 50UN ISABABY CX24;144;CREMER;N;-;-;-;C;-;-
812213;TOALHINHAS UMEDECIDAS PROMOCIONAL 100UN ISABABY CX24;144;CREMER;N;-;-;-;C;-;-
812220;TOALHINHAS UMEDECIDAS RECEM NASCIDO 50UN ISABABY CX12;144;CREMER;N;-;-;-;C;-;-
812237;TOALHINHAS UMEDECIDAS RECEM NASCIDO 100UN ISABABY CX12;144;CREMER;N;-;-;-;C;-;-
812244;TOALHINHAS UMEDECIDAS 100UN HAVAN BABY CX24;397;OUTRAS;N;-;-;-;C;-;-
812251;PROMOPACK TOALHINHAS UMEDEDECIDAS 4X50UN HAVAN BABY CX6;397;OUTRAS;N;-;-;-;C;-;-
812268;TOALHAS UMEDECIDAS PET 50UN PETZ CX24;397;OUTRAS;N;-;-;-;C;-;-
812275;TOALHAS UMEDECIDAS PET 100UN PETZ CX24;397;OUTRAS;N;-;-;-;C;-;-
812435;ALGODAO DISCO 100UNID TOPZ CX18;144;CREMER;N;-;-;-;C;-;-
812442;BASTONETES FLEXIVEIS CARTUCHO 150UNID TOPZ (6X4) CX24;144;CREMER;N;-;-;-;C;-;-
812459;BASTONETES FLEXIVEIS CARTUCHO 150UNID TOPZ CX24;144;CREMER;N;-;-;-;C;-;-
812466;BASTONETES FLEXIVEIS CARTUCHO 300UNID TOPZ CX24;144;CREMER;N;-;-;-;C;-;-
812473;BASTONETES FLEXIVEIS CARTUCHO 75UNID SEM SHRINK TOPZ CX72;144;CREMER;N;-;-;-;C;-;-
812480;BASTONETES FLEXIVEIS CARTUCHO 75UNID SHRINK(12X6)TOPZ CX72;144;CREMER;N;-;-;-;C;-;-
812497;BASTONETES FLEXIVEIS CARTUCHO 75UNID TOPZ BABY CX72;144;CREMER;N;-;-;-;C;-;-
812503;BASTONETES FLEXIVEIS POTE 150UNID TOPZ CX12;144;CREMER;N;-;-;-;C;-;-
812510;HASTES FLEXIVEIS POTE 150UNID PATRULHA CAN TOPZ BABY CX12;144;CREMER;N;-;-;-;C;-;-
812527;ABSORVENTES PARA SEIOS CARTUCHO 12UNID CREMER CX30;144;CREMER;N;-;-;-;C;-;-
812534;ALGODAO DISCO 100UNID CREMER CX18;144;CREMER;N;-;-;-;C;-;-
812541;ABSORVENTES PARA SEIOS CARTUCHO 12UNID BELLACOTTON CX30;144;CREMER;N;-;-;-;C;-;-
812558;ALGODAO HIDROFILO QUADRADO 50UNID BELLACOTTON BABY CX24;144;CREMER;N;-;-;-;C;-;-
812565;ALGODAO HIDROFILO QUADRADO 100UNID EVER BABY CX12;144;CREMER;N;-;-;-;C;-;-
812572;ABSORVENTES PARA SEIOS CARTUCHO 12UNID NEEDS CX30;144;CREMER;N;-;-;-;C;-;-
812589;ABSORVENTES PARA SEIOS CARTUCHO 12UNID ISABABY CX30;144;CREMER;N;-;-;-;C;-;-
812596;ABSORVENTES PARA SEIOS CARTUCHO 12UNID FLOCKBABY CX30-INATIV;204;FLOCK BABY;N;-;-;-;C;-;-
812602;ABSORVENTES PARA SEIOS CARTUCHO 12UNID VOIKE CX30;144;CREMER;N;-;-;-;C;-;-
812619;ABSORVENTES PARA SEIOS CARTUCHO 12UNID PANVEL CX30;144;CREMER;N;-;-;-;C;-;-
812633;ABSORVENTES PARA SEIOS CARTUCHO 12UNID BASIC+CARE CX30-INATI;;;N;-;-;-;C;-;-
812640;ALGODAO HIDROFILO ROLO 25G TOPZ CX48;144;CREMER;N;-;-;-;C;-;-
812657;ALGODAO HIDROFILO ROLO 25G TOPZ (4X12) CX48;144;CREMER;N;-;-;-;C;-;-
812664;ABSORVENTES PARA SEIOS CARTUCHO 12UNID ALEV CX30 INATIVO;144;CREMER;N;-;-;-;C;-;-
812671;ABSORVENTES PARA SEIOS CARTUCHO 12UNID SMART CX30 - INATIVO;397;OUTRAS;N;-;-;-;C;-;-
812688;ABSORVENTES PARA SEIOS CARTUCHO 12UNID BRETAS CX30 - INATIVO;144;CREMER;N;-;-;-;C;-;-
812695;ABSORVENTES PARA SEIOS CARTUCHO 12UNID PROCTERMILK CX30;144;CREMER;N;-;-;-;C;-;-
812701;ABSORVENTES PARA SEIOS CARTUCHO 12UNID POLYFARMA CX30;144;CREMER;N;-;-;-;C;-;-
812718;ABSORVENTES PARA SEIOS CARTUCHO 12UNID CONCARE CX30;144;CREMER;N;-;-;-;C;-;-
812725;ABSORVENTES PARA SEIOS CARTUCHO 12UNID LUNIS CX30;144;CREMER;N;-;-;-;C;-;-
812749;YORK ABSORVENTE PARA SEIOS 12UN FLUFFY CX30- 16932-2;800;YORK;N;-;-;-;C;-;-
812756;ABSORVENTES PARA SEIOS CARTUCHO 12UNID AMAMENTE CX30;144;CREMER;N;-;-;-;C;-;-
812763;ABSORVENTES PARA SEIOS CARTUCHO 12UNID BEM CARE CX30;144;CREMER;N;-;-;-;C;-;-
812787;ABSORVENTES PARA SEIOS CARTUCHO 12UNID BY REDE CX30;144;CREMER;N;-;-;-;C;-;-
812794;ABSORVENTES PARA SEIOS CARTUCHO 30UNID NEEDS CX12;144;CREMER;N;-;-;-;C;-;-
812800;ALGODAO DISCO 100UNID PROMO (L100P85) NEEDS CX18;144;CREMER;N;-;-;-;C;-;-
812817;ALGODAO DISCO 100UNID PROMO (LV100 PG80) ISABABY CX18;144;CREMER;N;-;-;-;C;-;-
812824;ALGODAO DISCO 100UNID ISACARE CX18;144;CREMER;N;-;-;-;C;-;-
812831;ALGODAO DISCO 100UNID MINNA CX18;144;CREMER;N;-;-;-;C;-;-
812848;ALGODAO DISCO 100UNID PUBLIC CX18;144;CREMER;N;-;-;-;C;-;-
812855;ALGODAO DISCO 100UNID PROMO CHOICES BEAUTY CX18 INATIVO;144;CREMER;N;-;-;-;C;-;-
812862;ALGODAO DISCO 100UNID (LV100 PG85) CARREFOUR SOFT CX18;144;CREMER;N;-;-;-;C;-;-
812879;ALGODAO DISCO 100UNID NOUS CX18;144;CREMER;N;-;-;-;C;-;-
812886;ALGODAO DISCO 100UNID PROMO (LV100 PG80) PREZUNIC CX18;144;CREMER;N;-;-;-;C;-;-
812893;ALGODAO DISCO 100UNID PROMO (LV100 PG80) BRETAS CX18;144;CREMER;N;-;-;-;C;-;-
812909;ALGODAO DISCO 100UNID MELHOR A CADA DIA CX18;144;CREMER;N;-;-;-;C;-;-
812916;ALGODAO DISCO 100UNID SELECT CX18;144;CREMER;N;-;-;-;C;-;-
812923;ALGODAO DISCO 100UNID ARO CX18 - INATIVO;144;CREMER;N;-;-;-;C;-;-
812930;ALGODAO DISCO 100UNID PROMO (LV100 PG85) ALEV CX18;144;CREMER;N;-;-;-;C;-;-
812947;ALGODAO DISCO 100UNID BENEV CX18;144;CREMER;N;-;-;-;C;-;-
812954;ALGODAO DISCO 100UNID NORDESTAO CX18;144;CREMER;N;-;-;-;C;-;-
812961;ALGODAO DISCO 100UNID V.HELP CX18;144;CREMER;N;-;-;-;C;-;-
812978;ALGODAO DISCO 100UNID FEC CX18;144;CREMER;N;-;-;-;C;-;-
812985;ALGODAO DISCO 100UNID LEVOE CX18 - INATIVO;144;CREMER;N;-;-;-;C;-;-
812992;ALGODAO DISCO 100UNID PRECIATO CX18;144;CREMER;N;-;-;-;C;-;-
813005;ALGODAO DISCO POTE 30UNID PANVEL CX12;144;CREMER;N;-;-;-;C;-;-
813012;ALGODAO DISCO POTE 30UNID N21 CX12;144;CREMER;N;-;-;-;C;-;-
813029;ALGODAO HIDROFILO ROLO 25G COOP CX48;144;CREMER;N;-;-;-;C;-;-
813036;ALGODAO HIDROFILO ROLO 25G MINNA CX48;144;CREMER;N;-;-;-;C;-;-
813043;ALGODAO HIDROFILO ROLO 25G ISACARE CX48;144;CREMER;N;-;-;-;C;-;-
813050;ALGODAO HIDROFILO ROLO 25G PANVEL CX48;144;CREMER;N;-;-;-;C;-;-
813067;ALGODAO HIDROFILO ROLO 25G BASIC+CARE CX48;144;CREMER;N;-;-;-;C;-;-
813074;ALGODAO HIDROFILO ROLO 25G ISABABY CX48;144;CREMER;N;-;-;-;C;-;-
813081;ALGODAO HIDROFILO ROLO 25G ENLACE CX48;144;CREMER;N;-;-;-;C;-;-
813098;ALGODAO HIDROFILO ROLO 25G SMART CX48;144;CREMER;N;-;-;-;C;-;-
813104;ALGODAO HIDROFILO ROLO 25G UZZILIM CX48;144;CREMER;N;-;-;-;C;-;-
813111;ALGODAO HIDROFILO ROLO 50G NOUS CX24;144;CREMER;N;-;-;-;C;-;-
813128;ALGODAO HIDROFILO ROLO 50G POLYFARMA CX24;144;CREMER;N;-;-;-;C;-;-
813135;ALGODAO HIDROFILO ROLO 50G V.HELP CX24;144;CREMER;N;-;-;-;C;-;-
813142;ALGODAO HIDROFILO ROLO 50G AGAFARMA CX24;144;CREMER;N;-;-;-;C;-;-
813159;ALGODAO HIDROFILO ROLO 50G ENLACE CX24;144;CREMER;N;-;-;-;C;-;-
813166;ALGODAO HIDROFILO ROLO 50G TRIANE CX24;144;CREMER;N;-;-;-;C;-;-
813173;ALGODAO HIDROFILO ROLO 50G ISABABY CX24;144;CREMER;N;-;-;-;C;-;-
813180;ALGODAO HIDROFILO ROLO 50G BEM BASICO CX24;144;CREMER;N;-;-;-;C;-;-
813197;ALGODAO HIDROFILO ROLO 50G EVER CARE CX24;144;CREMER;N;-;-;-;C;-;-
813203;ALGODAO HIDROFILO ROLO 50G ALEV CX24;144;CREMER;N;-;-;-;C;-;-
813210;ALGODAO HIDROFILO ROLO 50G SLOW CX24;144;CREMER;N;-;-;-;C;-;-
813227;ALGODAO HIDROFILO ROLO 50G CARREFOUR SOFT CX24;144;CREMER;N;-;-;-;C;-;-
813234;ALGODAO HIDROFILO ROLO 50G REVITART CARE CX24;144;CREMER;N;-;-;-;C;-;-
813241;ALGODAO HIDROFILO ROLO 50G UNI CARE CX24;144;CREMER;N;-;-;-;C;-;-
813258;ALGODAO HIDROFILO ROLO 50G MIO CX24;144;CREMER;N;-;-;-;C;-;-
813265;ALGODAO HIDROFILO ROLO 50G LEVOE CX24;144;CREMER;N;-;-;-;C;-;-
813272;ALGODAO HIDROFILO ROLO 50G SELECT CX24;144;CREMER;N;-;-;-;C;-;-
813289;ALGODAO HIDROFILO ROLO 50G VOIKE CX24;144;CREMER;N;-;-;-;C;-;-
813296;ALGODAO HIDROFILO ROLO 50G TRIVIAH CX24 - INATIVO;144;CREMER;N;-;-;-;C;-;-
813302;ALGODAO HIDROFILO ROLO 50G BEM CARE CX24;144;CREMER;N;-;-;-;C;-;-
813319;ALGODAO HIDROFILO ROLO 50G PRECIATO CX24;144;CREMER;N;-;-;-;C;-;-
813326;ALGODAO HIDROFILO ROLO 50G NEEDS (2X12) CX24;144;CREMER;N;-;-;-;C;-;-
813333;ALGODAO HIDROFILO ROLO 50G BELLA BABY CX24;144;CREMER;N;-;-;-;C;-;-
813340;ALGODAO HIDROFILO ROLO 50G BY REDE CX24;144;CREMER;N;-;-;-;C;-;-
813364;ALGODAO HIDROFILO QUADRADO 50UNID NEEDS BABY CX24;144;CREMER;N;-;-;-;C;-;-
813371;ALGODAO HIDROFILO QUADRADO 50UNID EVER CARE CX24-INATIVO;144;CREMER;N;-;-;-;C;-;-
813388;ALGODAO HIDROFILO QUADRADO 50UNID ISABABY CX24;144;CREMER;N;-;-;-;C;-;-
813395;ALGODAO HIDROFILO QUADRADO 50UNID PANVEL CX24;144;CREMER;N;-;-;-;C;-;-
813425;ALGODAO HIDROFILO QUADRADO 50UNID FLOCKBABY CX24;204;FLOCK BABY;N;-;-;-;C;-;-
813432;ALGODAO HIDROFILO QUADRADO 50UNID CARREFOUR CX24;144;CREMER;N;-;-;-;C;-;-
813449;ALGODAO HIDROFILO QUADRADO 50UNID CARREFOUR SOFT CX24;144;CREMER;N;-;-;-;C;-;-
813456;ALGODAO HIDROFILO QUADRADO 50UNID MIO CX24;144;CREMER;N;-;-;-;C;-;-
813463;ALGODAO HIDROFILO QUADRADO 50UNID NOUS CX24;144;CREMER;N;-;-;-;C;-;-
813470;ALGODAO HIDROFILO QUADRADO 50UNID BEM BASICO CX24;144;CREMER;N;-;-;-;C;-;-
813487;ALGODAO HIDROFILO QUADRADO 50UNID CUIDMAIS CX24;144;CREMER;N;-;-;-;C;-;-
813494;ALGODAO HIDROFILO QUADRADO 50UNID NECESSER CX24;144;CREMER;N;-;-;-;C;-;-
813500;ALGODAO HIDROFILO QUADRADO 50UNID LEVOE CX24;144;CREMER;N;-;-;-;C;-;-
813517;ALGODAO HIDROFILO QUADRADO 50UNID BELLA BABY CX24;144;CREMER;N;-;-;-;C;-;-
813524;ALGODAO HIDROFILO QUADRADO 50UNID PIQUITUCHO CX24;144;CREMER;N;-;-;-;C;-;-
813531;ALGODAO HIDROFILO QUADRADO 50UNID EVER BABY CX24;144;CREMER;N;-;-;-;C;-;-
813555;HASTES FLEXIVEIS CARTUCHO 150UNID COOP CX24;144;CREMER;N;-;-;-;C;-;-
813562;HASTES FLEXIVEIS CARTUCHO 150UNID ISACARE CX6;144;CREMER;N;-;-;-;C;-;-
813579;HASTES FLEXIVEIS CARTUCHO 150UNID NORDESTAO CX24;144;CREMER;N;-;-;-;C;-;-
813586;HASTES FLEXIVEIS CARTUCHO 150UNID NEEDS CX42;144;CREMER;N;-;-;-;C;-;-
813593;HASTES FLEXIVEIS ECOLOGICAS CARTUCHO 150UNID NEEDS CX42;144;CREMER;N;-;-;-;C;-;-
813609;HASTES FLEXIVEIS CARTUCHO 150UNID EVER CARE CX42;144;CREMER;N;-;-;-;C;-;-
813616;HASTES FLEXIVEIS ECOLOGICAS CARTUCHO 150UNID EVER CARE CX42;144;CREMER;N;-;-;-;C;-;-
813623;HASTES FLEXIVEIS CARTUCHO 150UNID ISABABY CX24;144;CREMER;N;-;-;-;C;-;-
813630;HASTES FLEXIVEIS CARTUCHO 150UNID MINNA CX42;144;CREMER;N;-;-;-;C;-;-
813647;HASTES FLEXIVEIS CARTUCHO 150 UNID PUBLIC CX42;144;CREMER;N;-;-;-;C;-;-
813654;HASTES FLEXIVEIS CARTUCHO 150UNID LEVOE CX42;144;CREMER;N;-;-;-;C;-;-
813661;HASTES FLEXIVEIS CARTUCHO 150UNID VOIKE CX42;144;CREMER;N;-;-;-;C;-;-
813678;HASTES FLEXIVEIS CARTUCHO 150UNID BABY BEE FREE CX42;144;CREMER;N;-;-;-;C;-;-
813685;HASTES FLEXIVEIS CARTUCHO 150UNID PANVEL CX42;144;CREMER;N;-;-;-;C;-;-
813692;HASTES FLEXIVEIS ECOLOGICAS CARTUCHO 150UNID PANVEL CX42;144;CREMER;N;-;-;-;C;-;-
813708;HASTES FLEXIVEIS CARTUCHO 150UNID BASIC+ CARE CX42;;;N;-;-;-;C;-;-
813715;HASTES FLEXIVEIS CARTUCHO 150UNID CARREFOUR SOFT CX42;144;CREMER;N;-;-;-;C;-;-
813722;HASTES FLEXIVEIS CARTUCHO 150UNID ENLACE CX42;397;OUTRAS;N;-;-;-;C;-;-
813739;HASTES FLEXIVEIS CARTUCHO 150UNID NOUS CX42;144;CREMER;N;-;-;-;C;-;-
813746;HASTES FLEXIVEIS CARTUCHO 150UNID UNI CARE CX42;144;CREMER;N;-;-;-;C;-;-
813753;HASTES FLEXIVEIS CARTUCHO 150UNID BEM BASICO CX42;144;CREMER;N;-;-;-;C;-;-
